Id,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,CommunicationSkill,Behaviour
572,55,0,Non-Travel,Research & Development,8,1,Medical,1278,4,Male,2,Healthcare Representative,2,Divorced,13577,1,Yes,15,3,1,34,3,33,9,15,0,3,1
573,45,0,Travel_Rarely,Research & Development,10,2,Life Sciences,544,1,Male,3,Research Scientist,4,Married,2654,3,No,21,4,2,8,3,2,2,0,2,1,1
574,40,0,Travel_Frequently,Research & Development,16,4,Medical,832,1,Male,2,Laboratory Technician,3,Single,5094,6,No,14,3,0,10,6,1,0,0,0,1,1
575,34,0,Travel_Rarely,Research & Development,1,5,Life Sciences,683,2,Male,3,Research Scientist,4,Married,2691,1,No,12,3,1,10,4,10,9,8,8,4,1
576,38,0,Travel_Rarely,Research & Development,1,4,Life Sciences,724,2,Female,4,Healthcare Representative,4,Single,7625,0,No,13,3,0,10,4,9,7,1,8,4,1
577,29,0,Travel_Rarely,Research & Development,9,5,Other,455,2,Male,2,Laboratory Technician,4,Single,3983,0,No,17,3,0,4,2,3,2,2,2,2,1
578,40,0,Travel_Rarely,Research & Development,10,4,Life Sciences,483,4,Female,4,Laboratory Technician,3,Married,2213,3,Yes,13,3,1,10,3,7,7,1,7,3,1
579,32,0,Travel_Frequently,Sales,10,4,Marketing,1853,4,Male,3,Sales Executive,4,Single,4648,8,No,13,3,0,4,2,0,0,0,0,3,1
580,53,0,Travel_Rarely,Sales,2,4,Life Sciences,23,1,Female,2,Manager,4,Married,15427,2,No,16,3,0,31,3,25,8,3,7,5,1
581,30,0,Travel_Rarely,Research & Development,7,3,Medical,1609,2,Male,2,Research Scientist,2,Married,2141,1,No,12,3,1,6,3,6,4,1,1,3,1
582,40,0,Non-Travel,Sales,28,3,Other,615,3,Male,1,Sales Executive,1,Divorced,10932,3,No,15,3,1,20,2,1,0,0,1,1,1
583,43,0,Travel_Rarely,Research & Development,8,4,Other,526,3,Female,3,Healthcare Representative,3,Divorced,4522,4,Yes,14,3,0,8,3,5,2,0,2,5,1
584,31,0,Travel_Frequently,Sales,5,3,Marketing,399,4,Female,3,Sales Representative,2,Divorced,2789,1,No,11,3,1,2,5,2,2,2,2,3,1
585,38,0,Travel_Frequently,Research & Development,2,3,Medical,1675,4,Female,2,Laboratory Technician,2,Single,2440,1,No,22,4,0,4,3,4,3,3,3,5,1
586,37,0,Travel_Rarely,Research & Development,10,3,Medical,486,3,Female,3,Laboratory Technician,1,Married,3452,6,No,20,4,1,17,3,5,4,0,3,5,1
587,45,0,Travel_Rarely,Research & Development,9,3,Life Sciences,206,2,Male,3,Laboratory Technician,2,Divorced,2348,8,No,18,3,1,20,2,17,9,0,15,1,1
588,27,0,Travel_Rarely,Research & Development,2,4,Life Sciences,54,4,Female,3,Laboratory Technician,1,Divorced,2341,1,No,13,3,1,1,6,1,0,0,0,3,1
589,41,0,Travel_Frequently,Research & Development,9,3,Medical,999,1,Male,3,Research Director,3,Divorced,19419,2,No,17,3,1,21,2,18,16,0,11,5,1
590,37,0,Travel_Rarely,Sales,10,4,Life Sciences,1105,4,Female,2,Sales Executive,4,Divorced,6694,2,Yes,14,3,3,8,5,1,0,0,0,2,1
591,43,0,Travel_Frequently,Research & Development,21,3,Medical,525,4,Male,3,Laboratory Technician,4,Married,2258,7,No,20,4,1,8,1,3,2,1,2,4,1
592,43,0,Travel_Rarely,Research & Development,15,2,Life Sciences,1666,3,Male,2,Research Director,3,Married,17603,1,No,24,4,1,14,3,14,10,6,11,2,1
593,40,1,Travel_Rarely,Sales,22,2,Marketing,492,3,Male,2,Sales Executive,3,Married,6380,2,Yes,12,3,2,8,6,6,4,1,0,5,1
594,51,0,Travel_Rarely,Research & Development,6,3,Life Sciences,162,1,Male,3,Research Director,3,Single,19537,7,No,13,3,0,23,5,20,18,15,15,1,1
595,31,1,Travel_Rarely,Sales,13,4,Medical,650,2,Male,3,Sales Executive,1,Divorced,4233,2,No,17,3,0,9,2,3,1,1,2,4,1
596,54,0,Non-Travel,Human Resources,26,3,Human Resources,148,4,Female,4,Manager,4,Single,17328,2,Yes,12,3,0,23,3,5,3,4,4,2,1
597,45,0,Non-Travel,Research & Development,1,1,Life Sciences,1712,3,Male,2,Healthcare Representative,3,Married,10748,3,No,23,4,1,25,3,23,15,14,4,2,1
598,29,1,Travel_Rarely,Sales,9,3,Marketing,1752,2,Female,1,Sales Representative,2,Single,2760,1,No,13,3,0,2,3,2,2,2,2,2,1
599,31,1,Travel_Frequently,Research & Development,29,2,Medical,355,3,Male,2,Laboratory Technician,2,Single,3479,0,No,11,3,0,6,2,5,4,1,4,2,1
600,51,0,Travel_Rarely,Research & Development,2,3,Medical,408,4,Male,1,Manufacturing Director,2,Divorced,5482,5,No,18,3,1,13,3,4,1,1,2,4,1
601,31,0,Travel_Rarely,Research & Development,5,4,Technical Degree,423,3,Male,3,Research Scientist,4,Married,4821,0,Yes,12,3,1,6,4,5,2,0,3,1,1
602,53,1,Travel_Rarely,Sales,24,4,Life Sciences,1968,1,Male,3,Sales Executive,1,Single,10448,6,Yes,13,3,0,15,2,2,2,2,2,3,1
603,24,1,Travel_Rarely,Human Resources,22,1,Human Resources,1714,4,Male,1,Human Resources,3,Married,1555,1,No,11,3,1,1,2,1,0,0,0,2,1
604,39,0,Travel_Rarely,Research & Development,1,4,Medical,332,3,Female,3,Laboratory Technician,3,Divorced,2232,7,No,14,3,3,7,1,3,2,1,2,2,1
605,33,0,Non-Travel,Sales,2,3,Marketing,1756,4,Female,3,Sales Executive,2,Single,5147,8,No,15,3,0,13,2,11,7,1,7,3,1
606,43,0,Travel_Rarely,Sales,16,3,Marketing,327,4,Female,3,Manager,4,Married,16064,5,Yes,22,4,1,22,3,17,13,1,9,4,1
607,35,0,Travel_Rarely,Sales,1,3,Medical,620,1,Female,3,Sales Executive,3,Single,4859,1,No,16,3,0,5,3,5,4,0,3,5,1
608,40,0,Travel_Rarely,Sales,26,3,Marketing,1066,3,Male,3,Sales Executive,1,Married,8396,1,No,14,3,1,8,3,7,7,7,5,1,1
609,44,0,Travel_Rarely,Human Resources,1,4,Life Sciences,665,1,Female,2,Human Resources,3,Single,5985,4,No,11,3,0,10,1,2,2,0,2,3,1
610,35,0,Travel_Frequently,Research & Development,1,3,Medical,88,2,Male,3,Research Scientist,1,Married,2194,4,No,13,3,1,5,2,3,2,1,2,1,1
611,49,0,Travel_Rarely,Research & Development,7,3,Other,499,2,Male,2,Healthcare Representative,3,Single,10965,8,No,24,4,0,26,2,5,2,0,0,2,1
612,27,0,Non-Travel,Research & Development,3,3,Medical,850,4,Male,3,Research Scientist,4,Married,1706,1,No,11,3,3,0,6,0,0,0,0,1,1
613,26,1,Travel_Rarely,Sales,4,4,Marketing,401,4,Male,2,Sales Executive,4,Single,5828,1,Yes,12,3,0,8,0,8,7,7,4,4,1
614,34,0,Travel_Rarely,Sales,15,2,Medical,1356,3,Female,3,Sales Executive,1,Single,6125,1,No,12,3,0,10,6,10,8,9,6,1,1
615,28,0,Travel_Frequently,Research & Development,6,3,Life Sciences,1154,3,Male,2,Research Scientist,3,Divorced,2703,1,Yes,14,3,1,3,2,3,1,0,2,1,1
616,35,0,Travel_Rarely,Research & Development,22,3,Life Sciences,381,2,Female,4,Manager,2,Divorced,11996,7,No,18,3,1,10,6,7,7,6,2,2,1
617,42,0,Travel_Rarely,Sales,4,4,Marketing,1171,2,Male,3,Sales Executive,1,Single,5155,7,No,13,3,0,9,3,6,4,1,5,2,1
618,35,0,Travel_Rarely,Research & Development,27,1,Medical,856,3,Female,2,Research Scientist,1,Single,2559,1,No,11,3,0,6,3,6,5,1,1,1,1
619,36,0,Non-Travel,Sales,1,5,Medical,479,4,Female,3,Sales Executive,4,Single,6653,4,No,15,3,0,7,6,1,0,0,0,3,1
620,28,1,Travel_Rarely,Research & Development,2,4,Medical,828,3,Male,3,Research Scientist,3,Single,4382,6,No,17,3,0,5,3,2,2,2,1,4,1
621,35,0,Travel_Rarely,Sales,1,4,Marketing,100,3,Male,2,Sales Executive,1,Single,4312,0,No,14,3,0,16,2,15,13,2,8,2,1
622,24,1,Travel_Rarely,Sales,3,2,Life Sciences,720,1,Female,3,Sales Executive,3,Single,4577,9,No,14,3,0,4,3,2,2,2,0,4,1
623,38,0,Travel_Rarely,Research & Development,29,3,Technical Degree,273,4,Male,3,Manufacturing Director,4,Married,6261,3,No,18,3,1,9,3,7,7,1,7,4,1
624,26,0,Travel_Rarely,Sales,28,2,Marketing,641,1,Male,3,Sales Executive,2,Married,6272,1,No,20,4,2,6,5,5,3,1,4,1,1
625,32,0,Travel_Rarely,Research & Development,3,2,Life Sciences,727,3,Female,3,Research Director,4,Single,11159,3,No,15,3,0,10,6,7,7,7,7,4,1
626,22,1,Travel_Frequently,Research & Development,4,1,Technical Degree,593,3,Male,2,Laboratory Technician,3,Single,3894,5,No,16,3,0,4,3,2,2,1,2,5,1
627,34,0,Travel_Frequently,Research & Development,10,4,Technical Degree,1597,4,Male,2,Healthcare Representative,3,Married,5063,1,No,14,3,1,8,3,8,2,7,7,2,1
628,34,1,Travel_Rarely,Human Resources,9,4,Technical Degree,1467,1,Female,3,Human Resources,3,Married,2742,1,No,15,3,0,2,0,2,2,2,2,4,1
629,48,0,Travel_Rarely,Research & Development,20,4,Medical,945,4,Male,3,Research Scientist,3,Married,2259,4,No,17,3,2,13,2,0,0,0,0,2,1
630,36,0,Travel_Rarely,Research & Development,6,3,Life Sciences,97,2,Female,4,Laboratory Technician,4,Married,3038,3,No,12,3,0,5,3,1,0,0,0,1,1
631,34,0,Travel_Frequently,Research & Development,2,2,Life Sciences,1140,4,Male,3,Manufacturing Director,3,Single,4033,2,No,11,3,0,5,3,3,2,0,2,4,1
632,40,0,Travel_Frequently,Research & Development,1,4,Life Sciences,119,3,Male,2,Healthcare Representative,2,Married,13503,1,No,22,4,1,22,3,22,3,11,11,4,1
633,31,0,Travel_Rarely,Sales,7,3,Life Sciences,613,3,Male,2,Manager,4,Divorced,11557,9,No,21,4,1,10,3,5,4,0,1,3,1
634,31,0,Non-Travel,Research & Development,1,4,Medical,308,3,Male,1,Manufacturing Director,3,Married,4345,0,No,12,3,1,6,2,5,4,1,4,5,1
635,52,0,Travel_Rarely,Research & Development,1,2,Life Sciences,976,4,Male,3,Manager,4,Married,17099,2,No,15,3,1,26,2,9,8,7,8,5,1
636,27,0,Travel_Rarely,Sales,8,4,Marketing,458,2,Female,3,Sales Executive,2,Married,6214,1,No,18,3,1,8,3,8,7,0,7,4,1
637,32,0,Travel_Rarely,Research & Development,2,3,Medical,1671,4,Male,3,Research Scientist,2,Divorced,5470,0,No,13,3,2,10,4,9,5,1,6,4,1
638,54,0,Travel_Rarely,Sales,2,4,Life Sciences,1070,3,Female,2,Sales Executive,3,Married,10686,6,No,11,3,1,13,4,9,4,7,0,2,1
639,35,0,Travel_Rarely,Sales,16,3,Marketing,406,3,Male,3,Sales Executive,2,Married,8020,0,No,15,3,2,12,3,11,9,6,9,5,1
640,45,0,Travel_Rarely,Research & Development,8,4,Other,452,4,Male,3,Research Scientist,4,Married,3697,9,No,14,3,2,12,3,10,9,9,8,1,1
641,42,0,Travel_Frequently,Research & Development,2,3,Life Sciences,1547,4,Male,3,Healthcare Representative,4,Married,10124,2,Yes,14,3,1,24,3,20,8,13,9,1,1
642,28,0,Travel_Rarely,Research & Development,27,3,Medical,1622,2,Female,1,Manufacturing Director,1,Divorced,4877,0,No,21,4,1,6,5,5,3,0,0,3,1
643,51,0,Travel_Rarely,Research & Development,8,4,Life Sciences,296,2,Male,2,Research Director,2,Married,12490,5,No,16,3,2,16,5,10,9,4,7,1,1
644,44,0,Travel_Frequently,Research & Development,2,1,Medical,1496,2,Male,3,Manufacturing Director,3,Single,10209,5,Yes,18,3,0,16,2,2,2,2,2,1,1
645,47,0,Travel_Rarely,Sales,14,4,Marketing,728,4,Male,3,Sales Executive,1,Single,4960,2,No,12,3,0,20,2,7,7,1,7,4,1
646,34,0,Travel_Rarely,Research & Development,8,3,Medical,2068,2,Male,4,Laboratory Technician,3,Married,4404,2,No,12,3,0,6,3,4,3,1,2,3,1
647,21,1,Travel_Frequently,Research & Development,10,2,Life Sciences,1279,1,Female,2,Laboratory Technician,3,Single,2625,1,No,20,4,0,2,2,2,2,2,2,4,1
648,35,0,Travel_Rarely,Research & Development,16,3,Life Sciences,586,4,Male,3,Healthcare Representative,3,Married,7632,4,Yes,12,3,0,10,2,8,7,0,0,2,1
649,34,0,Travel_Rarely,Research & Development,9,3,Medical,717,4,Female,2,Healthcare Representative,2,Single,8621,1,No,14,3,0,9,3,8,7,7,7,5,1
650,32,0,Non-Travel,Research & Development,5,4,Technical Degree,1764,2,Male,3,Research Scientist,2,Single,2718,2,No,14,3,0,12,3,7,7,0,7,4,1
651,38,0,Travel_Frequently,Research & Development,7,3,Life Sciences,1382,4,Male,4,Research Scientist,3,Divorced,2610,1,No,11,3,3,4,2,4,2,0,3,5,1
652,34,0,Travel_Rarely,Sales,1,3,Marketing,1950,1,Male,3,Sales Executive,4,Single,9888,1,No,21,4,0,14,3,14,8,2,1,2,1
653,31,0,Travel_Frequently,Research & Development,7,2,Life Sciences,442,3,Female,2,Manufacturing Director,3,Married,8943,1,No,24,4,1,10,2,10,9,8,9,3,1
654,23,0,Travel_Rarely,Research & Development,1,2,Life Sciences,1270,4,Male,3,Research Scientist,3,Married,1223,1,No,22,4,1,1,2,1,0,0,1,2,1
655,44,0,Travel_Rarely,Research & Development,8,4,Life Sciences,874,1,Male,4,Laboratory Technician,4,Married,2818,2,Yes,24,4,1,10,2,3,2,0,2,1,1
656,37,0,Travel_Rarely,Research & Development,3,3,Other,1062,4,Female,3,Healthcare Representative,2,Single,4107,3,No,15,3,0,8,3,4,3,0,1,1,1
657,26,0,Travel_Rarely,Research & Development,1,2,Life Sciences,1893,2,Female,2,Research Scientist,3,Married,2933,1,Yes,13,3,1,1,3,1,0,1,0,3,1
658,34,0,Travel_Rarely,Research & Development,8,2,Medical,757,2,Female,3,Healthcare Representative,3,Single,6142,3,No,11,3,0,10,2,5,1,4,3,1,1
659,38,0,Travel_Rarely,Research & Development,25,2,Life Sciences,421,1,Female,2,Research Director,2,Married,12061,3,No,17,3,1,19,2,10,8,0,1,4,1
660,42,0,Travel_Rarely,Sales,12,4,Marketing,1943,2,Male,3,Sales Executive,4,Divorced,5087,3,Yes,12,3,2,14,4,0,0,0,0,4,1
661,23,1,Travel_Rarely,Research & Development,6,3,Life Sciences,811,3,Male,4,Laboratory Technician,1,Married,1601,1,Yes,21,4,2,1,2,0,0,0,0,2,1
662,37,0,Travel_Rarely,Research & Development,1,4,Life Sciences,635,2,Female,3,Manufacturing Director,2,Married,6447,6,No,12,3,1,8,2,6,5,4,3,3,1
663,56,0,Travel_Rarely,Research & Development,9,3,Medical,762,3,Male,3,Healthcare Representative,4,Married,11103,7,No,11,3,0,30,1,10,7,1,1,2,1
664,24,0,Travel_Rarely,Research & Development,21,2,Technical Degree,1551,3,Male,2,Laboratory Technician,1,Divorced,2296,0,No,14,3,3,2,3,1,1,0,0,2,1
665,38,0,Travel_Rarely,Research & Development,9,2,Life Sciences,1940,2,Male,3,Research Scientist,4,Divorced,4771,2,No,19,3,2,10,0,5,2,0,3,2,1
666,30,0,Travel_Frequently,Research & Development,23,3,Life Sciences,159,1,Male,1,Research Scientist,3,Divorced,2613,1,No,25,4,3,10,2,10,7,0,9,4,1
667,35,0,Travel_Rarely,Sales,18,4,Medical,1945,2,Male,3,Sales Executive,1,Married,5561,0,No,16,3,1,6,2,5,3,0,4,4,1
668,30,0,Travel_Rarely,Research & Development,1,1,Life Sciences,104,4,Male,2,Laboratory Technician,4,Married,5126,1,Yes,12,3,2,10,1,10,8,3,0,5,1
669,19,1,Travel_Frequently,Sales,1,1,Technical Degree,235,3,Female,1,Sales Representative,1,Single,2325,0,No,21,4,0,1,5,0,0,0,0,3,1
670,31,0,Travel_Rarely,Sales,2,2,Life Sciences,1996,1,Male,3,Sales Representative,3,Married,3067,0,No,19,3,1,3,1,2,2,1,2,4,1
671,25,0,Travel_Rarely,Human Resources,2,3,Human Resources,1987,3,Female,3,Human Resources,2,Married,2187,4,No,14,3,0,6,3,2,0,1,2,5,1
672,42,0,Travel_Rarely,Research & Development,29,3,Medical,1148,2,Male,1,Laboratory Technician,4,Single,4272,4,No,19,3,0,16,3,1,0,0,0,4,1
673,29,1,Travel_Frequently,Research & Development,14,1,Other,1421,3,Female,3,Healthcare Representative,4,Single,7553,0,Yes,12,3,0,9,1,8,7,7,7,3,1
674,43,0,Travel_Rarely,Research & Development,6,3,Medical,1402,1,Female,2,Research Scientist,3,Single,4081,1,Yes,14,3,0,20,3,20,7,1,8,3,1
675,41,0,Travel_Rarely,Sales,9,1,Life Sciences,176,3,Male,3,Sales Executive,3,Divorced,8189,3,Yes,13,3,1,12,2,9,7,0,7,2,1
676,51,0,Travel_Rarely,Research & Development,11,2,Technical Degree,1367,4,Female,2,Manufacturing Director,2,Single,13142,3,No,16,3,0,29,1,5,2,0,3,4,1
677,45,0,Travel_Frequently,Research & Development,7,4,Life Sciences,341,1,Male,4,Manufacturing Director,3,Married,6434,4,No,17,3,1,9,1,3,2,0,2,3,1
678,40,0,Travel_Rarely,Human Resources,6,2,Medical,1550,3,Male,3,Manager,4,Single,16437,1,Yes,21,4,0,21,2,21,7,7,7,3,1
679,55,0,Travel_Rarely,Research & Development,2,4,Technical Degree,1873,2,Male,2,Research Scientist,4,Married,2662,8,No,20,4,1,19,2,5,2,0,4,1,1
680,36,0,Travel_Rarely,Sales,1,4,Life Sciences,1585,2,Female,3,Sales Executive,3,Single,6815,6,No,13,3,0,15,5,1,0,0,0,5,1
681,41,0,Travel_Rarely,Research & Development,9,4,Life Sciences,1772,3,Male,3,Laboratory Technician,1,Divorced,2289,1,No,20,4,2,5,2,5,3,0,4,5,1
682,44,0,Travel_Rarely,Research & Development,20,3,Life Sciences,1475,4,Male,3,Research Scientist,2,Single,3420,1,No,13,3,0,6,3,5,2,1,3,5,1
683,33,0,Travel_Rarely,Sales,1,3,Medical,855,1,Male,4,Sales Executive,1,Divorced,4037,1,No,22,4,1,9,5,9,8,0,8,3,1
684,32,0,Travel_Rarely,Sales,1,4,Medical,2013,2,Male,2,Sales Representative,2,Married,2269,0,No,14,3,1,3,2,2,2,2,2,4,1
685,40,0,Travel_Rarely,Sales,10,4,Marketing,954,1,Male,2,Sales Executive,2,Divorced,9705,2,No,12,3,1,11,2,1,0,0,0,5,1
686,27,0,Travel_Rarely,Research & Development,6,3,Life Sciences,1162,4,Male,2,Research Scientist,3,Married,2539,1,No,13,3,1,4,0,4,2,2,2,4,1
687,31,0,Non-Travel,Research & Development,10,3,Medical,1979,3,Female,3,Research Director,3,Married,11031,4,No,20,4,1,13,2,11,7,4,8,1,1
688,35,0,Travel_Rarely,Research & Development,6,4,Life Sciences,691,2,Male,1,Research Scientist,4,Single,6646,1,No,13,3,0,17,3,17,11,11,8,2,1
689,35,0,Travel_Rarely,Research & Development,1,4,Life Sciences,826,4,Female,4,Research Scientist,3,Single,2506,3,No,13,3,0,7,0,2,2,2,2,2,1
690,32,0,Travel_Rarely,Research & Development,1,3,Medical,78,1,Male,3,Manufacturing Director,4,Married,6162,1,Yes,22,4,1,9,3,9,8,7,8,1,1
691,27,0,Travel_Frequently,Research & Development,10,2,Life Sciences,733,4,Male,3,Manufacturing Director,1,Divorced,8793,1,No,21,4,2,9,4,9,7,1,7,1,1
692,35,0,Travel_Rarely,Research & Development,1,3,Medical,105,2,Male,2,Research Scientist,3,Single,2859,1,No,18,3,0,6,3,6,4,0,4,3,1
693,29,1,Travel_Rarely,Research & Development,18,1,Medical,315,3,Male,2,Research Scientist,4,Single,2389,1,Yes,13,3,0,4,3,4,3,0,1,2,1
694,20,1,Travel_Rarely,Research & Development,10,1,Medical,701,4,Male,3,Research Scientist,3,Single,1009,1,Yes,11,3,0,1,5,1,0,1,1,4,1
695,41,0,Travel_Rarely,Research & Development,7,2,Medical,1025,4,Female,3,Manufacturing Director,3,Single,5003,6,No,14,3,0,8,6,2,2,2,1,4,1
696,27,0,Travel_Rarely,Research & Development,7,3,Medical,764,4,Female,2,Healthcare Representative,1,Single,6811,8,No,19,3,0,9,2,7,6,0,7,1,1
697,25,0,Travel_Rarely,Research & Development,1,3,Medical,1303,4,Female,3,Research Scientist,2,Single,2096,1,No,18,3,0,2,3,2,2,2,1,1,1
698,50,1,Travel_Rarely,Sales,28,3,Marketing,2055,4,Male,2,Sales Executive,1,Divorced,10854,4,Yes,13,3,1,20,3,3,2,2,0,5,1
699,55,0,Travel_Rarely,Research & Development,2,3,Medical,1770,3,Male,2,Research Director,1,Married,19038,8,No,12,3,3,34,2,1,0,0,0,5,1
700,30,1,Travel_Frequently,Human Resources,8,3,Human Resources,1747,3,Female,2,Human Resources,4,Divorced,2180,6,No,11,3,1,6,0,4,2,1,2,3,1
701,26,1,Non-Travel,Sales,29,2,Medical,1037,2,Male,1,Sales Executive,1,Single,4969,8,No,18,3,0,7,6,2,2,2,2,2,1
702,24,0,Non-Travel,Research & Development,11,2,Other,26,1,Female,4,Manufacturing Director,3,Divorced,4011,0,No,18,3,1,5,5,4,2,1,3,1,1
703,35,0,Travel_Rarely,Research & Development,4,2,Other,53,3,Male,3,Laboratory Technician,4,Divorced,1951,1,No,12,3,1,1,3,1,0,0,0,1,1
704,36,0,Travel_Rarely,Research & Development,7,3,Life Sciences,1659,1,Male,3,Laboratory Technician,2,Single,2013,2,No,11,3,0,15,4,4,3,1,3,3,1
705,36,0,Travel_Frequently,Sales,3,4,Medical,481,1,Male,2,Sales Executive,4,Married,9699,4,No,11,3,1,16,2,13,9,1,12,5,1
706,29,0,Travel_Frequently,Sales,20,3,Technical Degree,974,3,Female,3,Sales Representative,4,Married,2157,1,No,15,3,1,3,5,3,1,0,2,1,1
707,55,0,Travel_Frequently,Research & Development,18,4,Medical,1034,3,Male,3,Healthcare Representative,2,Married,6385,3,Yes,14,3,2,17,3,8,7,6,7,4,1
708,42,0,Travel_Rarely,Research & Development,4,2,Technical Degree,319,3,Male,3,Manager,4,Married,19232,1,No,11,3,0,22,3,22,17,11,15,1,1
709,35,0,Travel_Rarely,Research & Development,1,3,Medical,1369,4,Female,2,Laboratory Technician,4,Married,5363,0,No,12,3,1,10,0,9,7,0,0,3,1
710,53,1,Travel_Rarely,Research & Development,2,5,Technical Degree,1572,3,Female,2,Manufacturing Director,4,Married,10169,0,No,16,3,1,34,4,33,7,1,9,2,1
711,53,0,Travel_Rarely,Sales,7,2,Marketing,862,1,Female,2,Sales Executive,4,Married,10934,7,Yes,18,3,1,35,3,5,2,0,4,2,1
712,44,0,Travel_Rarely,Research & Development,3,4,Other,671,4,Male,3,Manager,4,Married,19513,4,Yes,12,3,1,26,2,2,2,0,1,2,1
713,36,0,Travel_Rarely,Research & Development,27,3,Medical,13,3,Male,3,Healthcare Representative,3,Married,5237,6,No,13,3,2,17,3,7,7,7,7,2,1
714,36,0,Travel_Frequently,Research & Development,23,2,Medical,2061,3,Male,4,Laboratory Technician,4,Married,2571,4,No,17,3,1,17,3,5,2,0,3,3,1
715,33,0,Travel_Frequently,Sales,7,3,Medical,1477,4,Male,3,Sales Executive,1,Married,4373,0,No,14,3,2,5,2,4,3,0,3,3,1
716,33,0,Travel_Frequently,Sales,25,3,Medical,1220,2,Female,3,Sales Executive,3,Married,4539,1,No,12,3,1,10,3,10,7,0,1,4,1
717,37,0,Travel_Rarely,Research & Development,1,3,Life Sciences,391,4,Female,3,Research Scientist,4,Single,2115,1,No,12,3,0,17,3,17,12,5,7,3,1
718,32,0,Travel_Rarely,Sales,19,3,Life Sciences,1739,4,Male,1,Sales Executive,3,Married,9610,3,No,13,3,1,10,2,4,3,0,2,5,1
719,28,0,Travel_Rarely,Sales,2,4,Marketing,846,2,Female,3,Sales Executive,2,Married,4779,1,Yes,20,4,0,8,2,8,7,7,5,4,1
720,42,0,Travel_Frequently,Research & Development,5,2,Other,591,2,Male,3,Laboratory Technician,3,Married,2093,4,No,17,3,1,8,4,2,2,2,0,3,1
721,38,0,Travel_Rarely,Research & Development,10,3,Medical,634,3,Female,3,Healthcare Representative,3,Married,9824,3,No,19,3,1,18,4,1,0,0,0,3,1
722,45,0,Travel_Rarely,Research & Development,7,3,Medical,1195,1,Female,3,Research Scientist,3,Married,4477,4,Yes,19,3,1,7,2,3,2,0,2,3,1
723,50,0,Travel_Rarely,Research & Development,1,2,Medical,997,4,Male,3,Research Director,4,Divorced,17399,9,No,22,4,1,32,1,5,4,1,3,5,1
724,31,0,Travel_Rarely,Research & Development,4,3,Medical,1916,1,Female,4,Laboratory Technician,3,Divorced,3978,8,No,12,3,1,4,0,2,2,2,2,4,1
725,44,0,Travel_Rarely,Research & Development,1,4,Life Sciences,1903,2,Male,4,Healthcare Representative,1,Married,5033,2,No,15,3,1,10,5,2,0,2,2,3,1
726,29,0,Travel_Rarely,Research & Development,2,3,Life Sciences,94,3,Male,3,Research Scientist,2,Married,2703,0,No,23,4,1,6,3,5,4,0,4,3,1
727,20,1,Travel_Rarely,Research & Development,11,3,Medical,1016,4,Female,2,Research Scientist,1,Single,2600,1,Yes,15,3,0,1,2,1,0,0,0,4,1
728,28,0,Travel_Rarely,Research & Development,3,3,Medical,1121,4,Female,3,Manufacturing Director,2,Divorced,7655,0,No,17,3,3,10,3,9,7,1,7,3,1
729,29,0,Travel_Rarely,Sales,10,3,Marketing,766,4,Male,3,Sales Representative,2,Divorced,2297,1,No,14,3,2,2,2,2,2,2,2,2,1
730,36,0,Travel_Rarely,Sales,11,4,Marketing,2045,2,Female,2,Sales Executive,4,Married,6652,4,No,13,3,1,8,2,6,3,0,0,5,1
731,33,0,Travel_Rarely,Research & Development,1,3,Life Sciences,969,2,Female,2,Healthcare Representative,4,Single,6949,0,No,14,3,0,6,3,5,0,1,4,1,1
732,47,0,Travel_Rarely,Research & Development,4,3,Life Sciences,1827,3,Female,2,Manufacturing Director,2,Divorced,10333,8,Yes,12,3,1,28,4,22,11,14,10,5,1
733,31,0,Travel_Rarely,Sales,2,1,Life Sciences,604,2,Male,3,Sales Executive,4,Single,6582,4,Yes,13,3,0,10,2,6,5,0,5,2,1
734,59,0,Travel_Rarely,Research & Development,3,3,Medical,10,3,Female,4,Laboratory Technician,1,Married,2670,4,Yes,20,4,3,12,3,1,0,0,0,4,1
735,35,0,Travel_Rarely,Human Resources,26,4,Life Sciences,2040,3,Female,3,Human Resources,4,Single,8837,1,Yes,16,3,0,9,2,9,0,1,7,1,1
736,24,0,Travel_Rarely,Sales,4,1,Medical,1445,4,Female,3,Sales Executive,3,Married,4162,1,Yes,12,3,2,5,3,5,4,0,3,4,1
737,25,0,Travel_Rarely,Research & Development,7,1,Medical,143,4,Male,2,Research Scientist,4,Married,2889,1,No,11,3,2,2,2,2,2,2,1,5,1
738,45,0,Travel_Rarely,Research & Development,2,2,Other,1635,4,Female,2,Manufacturing Director,4,Divorced,5770,1,No,19,3,2,10,3,10,7,3,9,4,1
